ಪೋರಿಗೆ,16,ಹೋರಿಗೆ,43,-0.45763
ಪಾಡುಗಳಲ್ಲಿ,3,ಹಾಡುಗಳಲ್ಲಿ,337,-0.98235
ಪರೇಸ್,6,ಹರೇಸ್,1,0.71429
ಪಾವರ್,54,ಹಾವರ್,4,0.86207
ಪಾರ್ಟ್ನ,1,ಹಾರ್ಟ್ನ,1,0.0
ಪರುವಾಗಿ,2,ಹರುವಾಗಿ,1,0.33333
ಪೆಣ್ಣಲ್ಲವೇ,1,ಹೆಣ್ಣಲ್ಲವೇ,6,-0.71429
ಪೊಡೆದವಳು,1,ಹೊಡೆದವಳು,1,0.0
ಪೋರಿಯ,31,ಹೋರಿಯ,66,-0.36082
ಪೀರಾ,97,ಹೀರಾ,232,-0.41033
ಪ್ಯಾಟೆ,117,ಹ್ಯಾಟೆ,2,0.96639
ಪಬ್ಗಳನ್ನು,14,ಹಬ್ಗಳನ್ನು,6,0.4
ಪಬ್ಗಳ,38,ಹಬ್ಗಳ,7,0.68889
ಪೆಚ್ಚಿಗೆ,1,ಹೆಚ್ಚಿಗೆ,2396,-0.99917
ಪಾಡುಗಳಿಗೆ,7,ಹಾಡುಗಳಿಗೆ,1688,-0.99174
ಪಾರಿಸ್,8,ಹಾರಿಸ್,120,-0.875
ಪ್ಯಾಟ್ನಲ್ಲಿ,43,ಹ್ಯಾಟ್ನಲ್ಲಿ,3,0.86957
ಪಾಸ್ನ,49,ಹಾಸ್ನ,5,0.81481
ಪಾಲಾದರೂ,17,ಹಾಲಾದರೂ,2,0.78947
ಪೆಲಿಕಾನ್,47,ಹೆಲಿಕಾನ್,1,0.95833
ಪ್ಯಾಂಟ್ಸ್,20,ಹ್ಯಾಂಟ್ಸ್,2,0.81818
ಪೂಲಿಗೆ,1,ಹೂಲಿಗೆ,1,0.0
ಪೊರೆದು,16,ಹೊರೆದು,9,0.28
ಪಟವೂ,3,ಹಟವೂ,16,-0.68421
ಪಟವನ್ನು,62,ಹಟವನ್ನು,21,0.49398
ಪರಿಕ್,7,ಹರಿಕ್,1,0.75
ಪುರ್ಣ,9,ಹುರ್ಣ,1,0.8
ಪಾಕಿಂಗ್,6,ಹಾಕಿಂಗ್,188,-0.93814
ಪೀಗಾಗಿ,2,ಹೀಗಾಗಿ,88187,-0.99995
ಪಂಪೆಯಲ್ಲಿರುವ,1,ಹಂಪೆಯಲ್ಲಿರುವ,4,-0.6
ಪಿರೋಜಿ,30,ಹಿರೋಜಿ,5,0.71429
ಪರ್ಸೋಲಿ,1,ಹರ್ಸೋಲಿ,1,0.0
ಪಂಪುಗಳ,9,ಹಂಪುಗಳ,1,0.8
ಪೊಳ್ಳುತನ,17,ಹೊಳ್ಳುತನ,4,0.61905
ಪೆರಿಯ,85,ಹೆರಿಯ,15,0.7
ಪಾಸುಗಳಲ್ಲಿ,4,ಹಾಸುಗಳಲ್ಲಿ,1,0.6
ಪತ್ತೇ,36,ಹತ್ತೇ,237,-0.73626
ಪಾಲೆಷ್ಟು,33,ಹಾಲೆಷ್ಟು,1,0.94118
ಪರವಿದ್ದಾರೆ,5,ಹರವಿದ್ದಾರೆ,4,0.11111
ಪಾಲಿಗಿರುವ,9,ಹಾಲಿಗಿರುವ,4,0.38462
ಪೇರಕ,1,ಹೇರಕ,4,-0.6
ಪೂಜರ್,4,ಹೂಜರ್,1,0.6
ಪಾಗೆ,9,ಹಾಗೆ,32378,-0.99944
ಪೊಲಿಸ,11,ಹೊಲಿಸ,1,0.83333
ಪ್ಯಾರಿಸ್ಗೂ,6,ಹ್ಯಾರಿಸ್ಗೂ,3,0.33333
ಪತಿಕಾ,1,ಹತಿಕಾ,1,0.0
ಪರಿಯಲ್ಲಿ,99,ಹರಿಯಲ್ಲಿ,3,0.94118
ಪರಿಮಾ,1,ಹರಿಮಾ,1,0.0
ಪೊನ್ನ,28,ಹೊನ್ನ,113,-0.60284
ಪೇರಿಗೆ,4,ಹೇರಿಗೆ,14,-0.55556
ಪೀಟರ್ಗೆ,9,ಹೀಟರ್ಗೆ,5,0.28571
ಪಿಚ್ಚಿನ,2,ಹಿಚ್ಚಿನ,10,-0.66667
ಪಾಡುಗಳಿಂದ,2,ಹಾಡುಗಳಿಂದ,181,-0.97814
ಪಾಡ್ಕೊಂಡು,1,ಹಾಡ್ಕೊಂಡು,5,-0.66667
ಪಾರೊ,9,ಹಾರೊ,2,0.63636
ಪದಕ್ಕಾಗಿ,11,ಹದಕ್ಕಾಗಿ,1,0.83333
ಪಾವಂಜೆಯಲ್ಲಿ,8,ಹಾವಂಜೆಯಲ್ಲಿ,1,0.77778
ಪಾವಂಜೆ,46,ಹಾವಂಜೆ,77,-0.25203
ಪಾಲಿರಲಿ,11,ಹಾಲಿರಲಿ,5,0.375
ಪರವಿದೆ,31,ಹರವಿದೆ,5,0.72222
ಪೋಸರು,2,ಹೋಸರು,4,-0.33333
ಪಟದಲ್ಲಿ,17,ಹಟದಲ್ಲಿ,17,0.0
ಪರಿವಿಲ್ಲದೆ,18,ಹರಿವಿಲ್ಲದೆ,6,0.5
ಪಾಲೇ,61,ಹಾಲೇ,61,0.0
ಪಾರವಾಡ,22,ಹಾರವಾಡ,22,0.0
ಪೈಲಿ,16,ಹೈಲಿ,9,0.28
ಪ್ಯಾತೆ,4,ಹ್ಯಾತೆ,1,0.6
ಪಿತಾ,22,ಹಿತಾ,229,-0.8247
ಪಿಲ್,28,ಹಿಲ್,387,-0.86506
ಪಳ್ಳಿಕೆರೆ,18,ಹಳ್ಳಿಕೆರೆ,22,-0.1
ಪಣವು,2,ಹಣವು,661,-0.99397
ಪರನೀರು,4,ಹರನೀರು,2,0.33333
ಪಂಪ್ನ್ನು,7,ಹಂಪ್ನ್ನು,3,0.4
ಪೂಕಟ್ಟೆ,2,ಹೂಕಟ್ಟೆ,1,0.33333
ಪಿಂಡಿಯ,3,ಹಿಂಡಿಯ,33,-0.83333
ಪುಡಿಯಾಗಿರುವ,8,ಹುಡಿಯಾಗಿರುವ,2,0.6
ಪೆರಾಡಿಯಲ್ಲಿ,4,ಹೆರಾಡಿಯಲ್ಲಿ,1,0.6
ಪೆರಾಡಿಯ,4,ಹೆರಾಡಿಯ,2,0.33333
ಪೀಲಾ,3,ಹೀಲಾ,15,-0.66667
ಪಾತ್ನಲ್ಲಿ,18,ಹಾತ್ನಲ್ಲಿ,3,0.71429
ಪಾಸಗಿ,1,ಹಾಸಗಿ,1,0.0
ಪುಲ್ಲೂರು,17,ಹುಲ್ಲೂರು,147,-0.79268
ಪೊಕ್ರೆ,4,ಹೊಕ್ರೆ,1,0.6
ಪರಿವರ,1,ಹರಿವರ,3,-0.5
ಪೆರಾಜೆ,175,ಹೆರಾಜೆ,31,0.69903
ಪುಗ್ಗೇರ,5,ಹುಗ್ಗೇರ,1,0.66667
ಪಂಪ್ಗಳು,91,ಹಂಪ್ಗಳು,22,0.61062
ಪರಪ್ಪ,429,ಹರಪ್ಪ,68,0.72636
ಪರ್ಲೆಯ,3,ಹರ್ಲೆಯ,1,0.5
ಪಾಲನ್,72,ಹಾಲನ್,23,0.51579
ಪ್ಯಾಲೋ,1,ಹ್ಯಾಲೋ,3,-0.5
ಪಕ್ಕಳ,75,ಹಕ್ಕಳ,2,0.94805
ಪಡೀಲು,18,ಹಡೀಲು,21,-0.07692
ಪಾಳುಕೊಂಪೆಯಾಗಿದೆ,1,ಹಾಳುಕೊಂಪೆಯಾಗಿದೆ,4,-0.6
ಪೋತ್,7,ಹೋತ್,1,0.75
ಪಾಲದ,14,ಹಾಲದ,1,0.86667
ಪರಣೆ,8,ಹರಣೆ,10,-0.11111
ಪಾಲಂಗಿ,1,ಹಾಲಂಗಿ,2,-0.33333
ಪುದೂರು,3,ಹುದೂರು,2,0.2
ಪಟಗಾರ,325,ಹಟಗಾರ,33,0.81564
ಪೋದು,23,ಹೋದು,2,0.84
ಪಿಟ್ಟಾ,15,ಹಿಟ್ಟಾ,1,0.875
ಪೂವಪ್ಪರ,1,ಹೂವಪ್ಪರ,1,0.0
ಪಿಟ್ಟರ್,6,ಹಿಟ್ಟರ್,39,-0.73333
ಪಳ್ಳಿಯ,11,ಹಳ್ಳಿಯ,3328,-0.99341
ಪಾವಳ,6,ಹಾವಳ,9,-0.2
ಪಮ್ಮಣ್ಣ,2,ಹಮ್ಮಣ್ಣ,8,-0.6
ಪಳ್ಳದ,4,ಹಳ್ಳದ,1155,-0.9931
ಪಾರ್ಥಿಕ್,3,ಹಾರ್ಥಿಕ್,6,-0.33333
ಪಳ್ಳಿಗದ್ದೆ,7,ಹಳ್ಳಿಗದ್ದೆ,2,0.55556
ಪೇರೂರು,36,ಹೇರೂರು,244,-0.74286
ಪಳ್ಳಿಯಲ್ಲಿ,6,ಹಳ್ಳಿಯಲ್ಲಿ,1832,-0.99347
ಪಳ್ಳಿಯಿಂದ,6,ಹಳ್ಳಿಯಿಂದ,595,-0.98003
ಪಳ್ಳಿಗೆ,2,ಹಳ್ಳಿಗೆ,1147,-0.99652
ಪರ್ಪಲ,1,ಹರ್ಪಲ,1,0.0
ಪಾರೂ,7,ಹಾರೂ,8,-0.06667
ಪಯಟ್,10,ಹಯಟ್,6,0.25
ಪುತ್ತಾ,2,ಹುತ್ತಾ,7,-0.55556
ಪೈಜಲ್,19,ಹೈಜಲ್,1,0.9
ಪೊಸಳ್ಳಿಯಲ್ಲಿರುವ,1,ಹೊಸಳ್ಳಿಯಲ್ಲಿರುವ,1,0.0
ಪೇಟೆಯನ್ನು,44,ಹೇಟೆಯನ್ನು,1,0.95556
ಪೋಯಿ,6,ಹೋಯಿ,6,0.0
ಪಂಜದಲ್ಲಿ,22,ಹಂಜದಲ್ಲಿ,1,0.91304
ಪಟ್ಟಿನಲ್ಲಿ,13,ಹಟ್ಟಿನಲ್ಲಿ,1,0.85714
ಪುಗಡಿ,17,ಹುಗಡಿ,1,0.88889
ಪೇರಳ,3,ಹೇರಳ,572,-0.98957
ಪಜೆ,2,ಹಜೆ,1,0.33333
ಪಂತಗಳಿಗೆ,4,ಹಂತಗಳಿಗೆ,74,-0.89744
ಪಾತೂರು,45,ಹಾತೂರು,36,0.11111
ಪುಟ್ಟಯ್ಯ,219,ಹುಟ್ಟಯ್ಯ,1,0.99091
ಪಂಪೆಯಿಂದ,3,ಹಂಪೆಯಿಂದ,1,0.5
ಪಂಗಳ,21,ಹಂಗಳ,134,-0.72903
ಪಾಡಿಯಲ್ಲಿರುವ,1,ಹಾಡಿಯಲ್ಲಿರುವ,19,-0.9
ಪೊಣ್ಣೆ,2,ಹೊಣ್ಣೆ,1,0.33333
ಪಾಲೂರಿನ,3,ಹಾಲೂರಿನ,1,0.5
ಪೆಮ,4,ಹೆಮ,1,0.6
ಪೇಕ್ಟರ್,2,ಹೇಕ್ಟರ್,71,-0.94521
ಪ್ಯಾರಿಶ್,9,ಹ್ಯಾರಿಶ್,2,0.63636
ಪಾಲದಲ್ಲಿ,4,ಹಾಲದಲ್ಲಿ,1,0.6
ಪಾಲವನ್ನು,4,ಹಾಲವನ್ನು,4,0.0
ಪಯರ್,3,ಹಯರ್,22,-0.76
ಪಾಳುಬಿದ್ದಿವೆ,19,ಹಾಳುಬಿದ್ದಿವೆ,5,0.58333
ಪಾಕಿನಿ,1,ಹಾಕಿನಿ,5,-0.66667
ಪಳ್ಳಿಕೆರೆಯ,4,ಹಳ್ಳಿಕೆರೆಯ,3,0.14286
ಪಡೆಯದು,9,ಹಡೆಯದು,1,0.8
ಪಾಡೊಂದು,4,ಹಾಡೊಂದು,295,-0.97324
ಪುಲ್ಲೆರ,3,ಹುಲ್ಲೆರ,1,0.5
ಪಿಕ್ಕೆಯ,1,ಹಿಕ್ಕೆಯ,14,-0.86667
ಪೈಕದ,1,ಹೈಕದ,3,-0.5
ಪೆನ್ಸನ್,12,ಹೆನ್ಸನ್,7,0.26316
ಪಾವಲ,2,ಹಾವಲ,2,0.0
ಪೋಮತಿ,3,ಹೋಮತಿ,1,0.5
ಪೋರಾಟದೊಂದಿಗೆ,2,ಹೋರಾಟದೊಂದಿಗೆ,30,-0.875
ಪೆದ್ದಿ,74,ಹೆದ್ದಿ,2,0.94737
ಪಲಿಕೆ,5,ಹಲಿಕೆ,1,0.66667
ಪಂಪೆ,1,ಹಂಪೆ,55,-0.96429
ಪಳನೀರು,4,ಹಳನೀರು,1,0.6
ಪೂಮಲೆ,4,ಹೂಮಲೆ,1,0.6
ಪುಪ್,1,ಹುಪ್,1,0.0
ಪೂವ,1,ಹೂವ,62,-0.96825
ಪೆರಾಜೆಯವರ,4,ಹೆರಾಜೆಯವರ,1,0.6
ಪೋಂಜಿ,14,ಹೋಂಜಿ,1,0.86667
ಪೊದರುಗಳ,5,ಹೊದರುಗಳ,1,0.66667
ಪಂಡ್ಯಾ,2,ಹಂಡ್ಯಾ,1,0.33333
ಪ್ಯಾಕ್ಸ್ಗಳಿಗೆ,1,ಹ್ಯಾಕ್ಸ್ಗಳಿಗೆ,1,0.0
ಪ್ಯಾನ್ಸಿ,19,ಹ್ಯಾನ್ಸಿ,34,-0.28302
ಪರಿಹರ್,7,ಹರಿಹರ್,15,-0.36364
ಪಂಪ್ನ,27,ಹಂಪ್ನ,3,0.8
ಪುಡಿಯನ್ನಾಗಿ,8,ಹುಡಿಯನ್ನಾಗಿ,3,0.45455
ಪಾವಂಜೆಯ,7,ಹಾವಂಜೆಯ,2,0.55556
ಪೇರಿಸಿದ್ದ,49,ಹೇರಿಸಿದ್ದ,1,0.96
ಪೋಂ,21,ಹೋಂ,1602,-0.97412
ಪೂಮಾಲೆ,3,ಹೂಮಾಲೆ,273,-0.97826
ಪಂಘಲ್,23,ಹಂಘಲ್,1,0.91667
ಪಾನ್ಸ್,8,ಹಾನ್ಸ್,28,-0.55556
ಪೈಕ,7,ಹೈಕ,231,-0.94118
ಪಾಲರ,29,ಹಾಲರ,1,0.93333
ಪಾಳುಮನೆಯಲ್ಲಿ,1,ಹಾಳುಮನೆಯಲ್ಲಿ,1,0.0
ಪಾಲಹಳ್ಳಿಯ,18,ಹಾಲಹಳ್ಳಿಯ,11,0.24138
ಪಟ್ಟಿಗಳಿಂದ,23,ಹಟ್ಟಿಗಳಿಂದ,7,0.53333
ಪರತಿ,4,ಹರತಿ,6,-0.2
ಪಾಡಿಯ,7,ಹಾಡಿಯ,295,-0.95364
ಪಕ್ಕಿಧಾಮ,1,ಹಕ್ಕಿಧಾಮ,1,0.0
ಪುದ್ದ,3,ಹುದ್ದ,1,0.5
ಪಕ್ಕಗಳಲ್ಲಿ,17,ಹಕ್ಕಗಳಲ್ಲಿ,1,0.88889
ಪನಿಯೂರು,2,ಹನಿಯೂರು,33,-0.88571
ಪತ್ತಾಕ್,4,ಹತ್ತಾಕ್,1,0.6
ಪಸನ್ನ,2,ಹಸನ್ನ,5,-0.42857
ಪಳವಳ್ಳಿಯ,2,ಹಳವಳ್ಳಿಯ,2,0.0
ಪಾಲಿಸ್,9,ಹಾಲಿಸ್,1,0.8
ಪಿಂಗಾರ,17,ಹಿಂಗಾರ,68,-0.6
ಪಾಳುಬಿದ್ದಿದೆ,52,ಹಾಳುಬಿದ್ದಿದೆ,6,0.7931
ಪರಿಸಿಕೊಂಡಿರುವ,1,ಹರಿಸಿಕೊಂಡಿರುವ,1,0.0
ಪಿಕ್ಕಿ,42,ಹಿಕ್ಕಿ,32,0.13514
ಪರ್ಡ,4,ಹರ್ಡ,1,0.6
ಪೌಕ್,1,ಹೌಕ್,5,-0.66667
ಪಂಜಾಳ,14,ಹಂಜಾಳ,1,0.86667
ಪಾಳಾ,123,ಹಾಳಾ,32,0.5871
ಪುಟ್ಟದ,3,ಹುಟ್ಟದ,29,-0.8125
ಪಟಗಾರ್,46,ಹಟಗಾರ್,1,0.95745
ಪಳವಳ್ಳಿ,22,ಹಳವಳ್ಳಿ,34,-0.21429
ಪಳ್ಳದಿಂದ,1,ಹಳ್ಳದಿಂದ,104,-0.98095
ಪಲ್ಲೂರು,1,ಹಲ್ಲೂರು,2,-0.33333
ಪಿರ,6,ಹಿರ,4,0.2
ಪಡುತ್ತಿದ್ದನು,6,ಹಡುತ್ತಿದ್ದನು,1,0.71429
ಪಂಪಾವತಿ,13,ಹಂಪಾವತಿ,1,0.85714
ಪಿಂಡಾ,2,ಹಿಂಡಾ,2,0.0
ಪಂಪ್ಸೆಟ್ಗಳು,97,ಹಂಪ್ಸೆಟ್ಗಳು,1,0.97959
ಪಡುತ್ತಿದ್ದಳು,18,ಹಡುತ್ತಿದ್ದಳು,1,0.89474
ಪರ್ಮಿ,8,ಹರ್ಮಿ,1,0.77778
ಪಾಲುಃ,31,ಹಾಲುಃ,42,-0.15068
ಪಾರ್ತಿ,6,ಹಾರ್ತಿ,1,0.71429
ಪರ್ನೆ,4,ಹರ್ನೆ,2,0.33333
ಪರ್ಸು,21,ಹರ್ಸು,1,0.90909
ಪಂಪುಗಳನ್ನು,17,ಹಂಪುಗಳನ್ನು,2,0.78947
ಪಯಾಝ್,2,ಹಯಾಝ್,14,-0.75
ಪೋದ್ನ,1,ಹೋದ್ನ,1,0.0
ಪಾವ್ಸ್,7,ಹಾವ್ಸ್,1,0.75
ಪೂನ,12,ಹೂನ,3,0.6
ಪುಳಿಗಂಜಿ,3,ಹುಳಿಗಂಜಿ,5,-0.25
ಪಂಗೆ,71,ಹಂಗೆ,220,-0.51203
ಪುತ್ತಮ್ಮ,1,ಹುತ್ತಮ್ಮ,1,0.0
ಪೋಟ್ಲಾ,2,ಹೋಟ್ಲಾ,1,0.33333
ಪುತ್ತರಿಯ,3,ಹುತ್ತರಿಯ,9,-0.5
ಪೈರಿಗೆ,34,ಹೈರಿಗೆ,24,0.17241
ಪುತ್ತರಿಗೆ,1,ಹುತ್ತರಿಗೆ,1,0.0
ಪಾಣೆ,16,ಹಾಣೆ,16,0.0
ಪಿಂಪಡೆದು,1,ಹಿಂಪಡೆದು,474,-0.99579
ಪವಿತ್,5,ಹವಿತ್,3,0.25
ಪಲಾರು,2,ಹಲಾರು,3,-0.2
ಪತಾ,9,ಹತಾ,3,0.5
ಪುಯ್ಯ,1,ಹುಯ್ಯ,2,-0.33333
ಪೂರಣವಾಗಿತ್ತು,1,ಹೂರಣವಾಗಿತ್ತು,2,-0.33333
ಪಾಲಾಡಿ,2,ಹಾಲಾಡಿ,647,-0.99384
ಪನೀಶ್,2,ಹನೀಶ್,10,-0.66667
ಪೋಲಿಗೆ,6,ಹೋಲಿಗೆ,28,-0.64706
ಪಟ್ಣ,21,ಹಟ್ಣ,1,0.90909
ಪರಪ್ಪದ,1,ಹರಪ್ಪದ,1,0.0
ಪವೆಲ್,14,ಹವೆಲ್,1,0.86667
ಪೊಟ್ಟುಕೆರೆ,1,ಹೊಟ್ಟುಕೆರೆ,1,0.0
ಪೂರಣದ,7,ಹೂರಣದ,67,-0.81081
ಪೋರಾಟದ,1,ಹೋರಾಟದ,7421,-0.99973
ಪ್ಯಾಕ್ಃ,21,ಹ್ಯಾಕ್ಃ,16,0.13514
ಪಸೆಯಿಂದ,5,ಹಸೆಯಿಂದ,1,0.66667
ಪನ್ಲೆ,1,ಹನ್ಲೆ,1,0.0
ಪೆಲಿಕ್ಸ್,5,ಹೆಲಿಕ್ಸ್,8,-0.23077
ಪೊಕ್ಕಿ,2,ಹೊಕ್ಕಿ,70,-0.94444
ಪಾರ್ಲಿ,11,ಹಾರ್ಲಿ,58,-0.68116
ಪಟ್ನ,26,ಹಟ್ನ,9,0.48571
ಪಂಜದಿಂದ,6,ಹಂಜದಿಂದ,1,0.71429
ಪೆರಾಜೆಯವರು,3,ಹೆರಾಜೆಯವರು,2,0.2
ಪಂಚಿನ,6,ಹಂಚಿನ,144,-0.92
ಪಾಸುಗಳು,22,ಹಾಸುಗಳು,37,-0.25424
ಪರೋ,12,ಹರೋ,3,0.6
ಪಾತಿಗೆ,7,ಹಾತಿಗೆ,1,0.75
ಪಾಡೋದು,1,ಹಾಡೋದು,33,-0.94118
ಪೆಕ್ಟ್ರ್,1,ಹೆಕ್ಟ್ರ್,2,-0.33333
ಪ್ಯಾಕರ್ಸ್,19,ಹ್ಯಾಕರ್ಸ್,245,-0.85606
ಪಾನಾ,6,ಹಾನಾ,1,0.71429
ಪೊಲಯ,1,ಹೊಲಯ,4,-0.6
ಪಡೀತಿದ್ರು,1,ಹಡೀತಿದ್ರು,1,0.0
ಪಾಡೋ,1,ಹಾಡೋ,41,-0.95238
ಪೆಲ್ವಾನ್,4,ಹೆಲ್ವಾನ್,1,0.6
ಪ್ಯಾರೀಸ್ಗೆ,3,ಹ್ಯಾರೀಸ್ಗೆ,6,-0.33333
ಪಾರ್ಪ್,1,ಹಾರ್ಪ್,21,-0.90909
ಪೊಟೆಜ್,1,ಹೊಟೆಜ್,1,0.0
ಪರ್ಲೆ,6,ಹರ್ಲೆ,22,-0.57143
ಪೆಚ್ಚಾಗಿದ್ದಾರೆ,1,ಹೆಚ್ಚಾಗಿದ್ದಾರೆ,560,-0.99643
ಪೋಗೆ,23,ಹೋಗೆ,30,-0.13208
ಪಟಾ,35,ಹಟಾ,10,0.55556
ಪುಟಿದ್ದು,1,ಹುಟಿದ್ದು,1,0.0
ಪಾಲಭಾವಿಯ,2,ಹಾಲಭಾವಿಯ,3,-0.2
ಪಗಾರ್,1,ಹಗಾರ್,1,0.0
ಪರವಿದ್ದ,24,ಹರವಿದ್ದ,1,0.92
ಪಜ್,7,ಹಜ್,1365,-0.9898
ಪಪಿ,2,ಹಪಿ,5,-0.42857
ಪೆಮ್ಮನಹಳ್ಳಿಯ,5,ಹೆಮ್ಮನಹಳ್ಳಿಯ,4,0.11111
ಪುನಟಿ,16,ಹುನಟಿ,1,0.88235
ಪರಿವಿನ,3,ಹರಿವಿನ,740,-0.99192
ಪರಿಹರ,14,ಹರಿಹರ,1936,-0.98564
ಪಾಸಿನಿಂದ,2,ಹಾಸಿನಿಂದ,8,-0.6
ಪಂಚಾಳ,89,ಹಂಚಾಳ,2,0.95604
ಪಾಡಿಗೋಸ್ಕರ,2,ಹಾಡಿಗೋಸ್ಕರ,1,0.33333
ಪುಳುವಳ್ಳಿ,1,ಹುಳುವಳ್ಳಿ,2,-0.33333
ಪಿಸಿದರು,30,ಹಿಸಿದರು,12,0.42857
ಪವನ್ನು,6,ಹವನ್ನು,3,0.33333
ಪಾನಿಗಳು,3,ಹಾನಿಗಳು,46,-0.87755
ಪೇಳ್ವೆ,4,ಹೇಳ್ವೆ,4,0.0
ಪೂಣ,11,ಹೂಣ,4,0.46667
ಪದಲ್ಲಿ,6,ಹದಲ್ಲಿ,2,0.5
ಪದ್ದಾಗಿ,1,ಹದ್ದಾಗಿ,46,-0.95745
ಪರಯ,6,ಹರಯ,21,-0.55556
ಪಡೆಯಲಾಗದು,27,ಹಡೆಯಲಾಗದು,1,0.92857
ಪುಡ್ನ,1,ಹುಡ್ನ,3,-0.5
ಪರಸರಿ,2,ಹರಸರಿ,1,0.33333
ಪಣಗಳ,2,ಹಣಗಳ,11,-0.69231
ಪಿಯುನ್,4,ಹಿಯುನ್,5,-0.11111
ಪಾನಿಯಾ,3,ಹಾನಿಯಾ,21,-0.75
ಪುಡಿಯು,37,ಹುಡಿಯು,43,-0.075
ಪರಾ,49,ಹರಾ,34,0.18072
ಪರದಲ್ಲಿ,10,ಹರದಲ್ಲಿ,4,0.42857
ಪರಿಣ,24,ಹರಿಣ,67,-0.47253
ಪರ್ಲಿ,10,ಹರ್ಲಿ,9,0.05263
ಪಕ್ಕನೇ,9,ಹಕ್ಕನೇ,4,0.38462
ಪೋಲ್ಗಳಲ್ಲಿ,8,ಹೋಲ್ಗಳಲ್ಲಿ,3,0.45455
ಪಲ್ಲಾ,8,ಹಲ್ಲಾ,7,0.06667
ಪೇರಿಬೈಲು,1,ಹೇರಿಬೈಲು,1,0.0
ಪತ್ರನ,4,ಹತ್ರನ,2,0.33333
ಪೋಹ,9,ಹೋಹ,3,0.5
ಪಕಿ,1,ಹಕಿ,9,-0.8
ಪದಪದ,3,ಹದಪದ,2,0.2
ಪುಟ್ಟಿನ,2,ಹುಟ್ಟಿನ,1918,-0.99792
ಪಾಡಾಯಿತು,17,ಹಾಡಾಯಿತು,5,0.54545
ಪಾಸುಗಳ,18,ಹಾಸುಗಳ,9,0.33333
ಪೋಲ್ಃ,17,ಹೋಲ್ಃ,2,0.78947
ಪಂಚನ್,2,ಹಂಚನ್,1,0.33333
ಪಾಥ್ವೇ,7,ಹಾಥ್ವೇ,9,-0.125
ಪುಲೇ,4,ಹುಲೇ,1,0.6
ಪಾವನ್ನು,2,ಹಾವನ್ನು,1171,-0.99659
ಪೆಮ್ಮನಹಳ್ಳಿಗೆ,1,ಹೆಮ್ಮನಹಳ್ಳಿಗೆ,3,-0.5
ಪೊರೆಯಂತೆ,9,ಹೊರೆಯಂತೆ,8,0.05882
ಪೋಯರ್,1,ಹೋಯರ್,1,0.0
ಪೂರ್ಣಕ್ಕೆ,34,ಹೂರ್ಣಕ್ಕೆ,2,0.88889
ಪುಲ್ಲಿಯ,5,ಹುಲ್ಲಿಯ,1,0.66667
ಪಸಲ್,17,ಹಸಲ್,4,0.61905
ಪೋಲ್ಗಳನ್ನು,10,ಹೋಲ್ಗಳನ್ನು,13,-0.13043
ಪಡೆದರೆಂಬ,3,ಹಡೆದರೆಂಬ,1,0.5
ಪಟ್ಟಿಗಳಲ್ಲಿ,50,ಹಟ್ಟಿಗಳಲ್ಲಿ,22,0.38889
ಪಟ್ಟಿಯೊಳಗೆ,19,ಹಟ್ಟಿಯೊಳಗೆ,8,0.40741
ಪಾರ್ಥಿಕ,6,ಹಾರ್ಥಿಕ,2,0.5
ಪೊಲ್ಲೋ,1,ಹೊಲ್ಲೋ,1,0.0
ಪಾಡ್ಗಳು,2,ಹಾಡ್ಗಳು,1,0.33333
ಪಸೀನ್,2,ಹಸೀನ್,392,-0.98985
ಪಾಕನ್,1,ಹಾಕನ್,2,-0.33333
ಪಿಳ್ಳೆಗಳು,5,ಹಿಳ್ಳೆಗಳು,2,0.42857
ಪೊಂಟಾ,2,ಹೊಂಟಾ,1,0.33333
ಪರಸಾ,4,ಹರಸಾ,1,0.6
ಪೊಲಾಂಡ್,2,ಹೊಲಾಂಡ್,26,-0.85714
ಪಾರ್ಸೆ,1,ಹಾರ್ಸೆ,1,0.0
ಪತ್ತರು,1,ಹತ್ತರು,3,-0.5
ಪರಿಸದ,12,ಹರಿಸದ,128,-0.82857
ಪಾಳುಬಿಟ್ಟಿದ್ದಾರೆ,3,ಹಾಳುಬಿಟ್ಟಿದ್ದಾರೆ,2,0.2
ಪೆಪ್ಟಿಕ್,11,ಹೆಪ್ಟಿಕ್,1,0.83333
ಪೆರ್ನಿ,1,ಹೆರ್ನಿ,3,-0.5
ಪಾದರು,7,ಹಾದರು,1,0.75
ಪೈಮಾ,1,ಹೈಮಾ,4,-0.6
ಪಂಚೋ,1,ಹಂಚೋ,15,-0.875
ಪೋದಂತೆ,1,ಹೋದಂತೆ,1307,-0.99847
ಪೆಚ್ಚಾದರು,9,ಹೆಚ್ಚಾದರು,27,-0.5
ಪೋಲಂಡ್,49,ಹೋಲಂಡ್,1,0.96
ಪಟಿಯಾ,6,ಹಟಿಯಾ,2,0.5
ಪಾಡಿದು,3,ಹಾಡಿದು,46,-0.87755
ಪತ್ತ,14,ಹತ್ತ,9512,-0.99706
ಪೇಗೆ,2,ಹೇಗೆ,51972,-0.99992
ಪುಲ್ಲೆಲ್ಲ,2,ಹುಲ್ಲೆಲ್ಲ,1,0.33333
ಪೋವಾ,14,ಹೋವಾ,2,0.75
ಪಾಸುಗಳಿಂದ,3,ಹಾಸುಗಳಿಂದ,3,0.0
